date,product_name,quantity_sold,unit_price,total_sales,product_flavor,product_size
2024-04-12,Coconut Yoghurt 250ml,1,800,800,Coconut,250ml
2024-04-12,Banana Yoghurt 250ml,3,800,2400,Banana,250ml
2024-04-12,Banana Yoghurt 500ml,4,1600,6400,Banana,500ml
2024-04-12,Pineapple Yoghurt 250ml,1,800,800,Pineapple,250ml
2024-04-12,Pineapple Yoghurt 500ml,1,1600,1600,Pineapple,500ml
2024-04-12,Banana Yoghurt 250ml,6,800,4800,Banana,250ml
2024-04-12,Plain Yoghurt 250ml,9,700,6300,Plain,250ml
2024-04-12,Strawberry Yoghurt 250ml,4,800,3200,Strawberry,250ml
2024-04-12,Coconut Yoghurt 500ml,1,1600,1600,Coconut,500ml
2024-04-12,Plain Yoghurt 250ml,4,700,2800,Plain,250ml
2024-04-12,Coconut Yoghurt 250ml,7,800,5600,Coconut,250ml
2024-04-12,Pineapple Yoghurt 500ml,1,1600,1600,Pineapple,500ml
2024-04-12,Plain Yoghurt 500ml,3,1500,4500,Plain,500ml
2024-04-12,Pineapple Yoghurt 250ml,1,800,800,Pineapple,250ml
2024-04-12,Plain Yoghurt 250ml,5,700,3500,Plain,250ml
2024-04-12,Plain Yoghurt 500ml,6,1500,9000,Plain,500ml
2024-04-13,Pineapple Yoghurt 500ml,1,1600,1600,Pineapple,500ml
2024-04-13,Strawberry Yoghurt 500ml,1,1600,1600,Strawberry,500ml
2024-04-13,Plain Yoghurt 500ml,5,1500,7500,Plain,500ml
2024-04-13,Pineapple Yoghurt 500ml,2,1600,3200,Pineapple,500ml
2024-04-13,Coconut Yoghurt 500ml,1,1600,1600,Coconut,500ml
2024-04-13,Pineapple Yoghurt 250ml,2,800,1600,Pineapple,250ml
2024-04-13,Plain Yoghurt 500ml,1,1500,1500,Plain,500ml
2024-04-13,Plain Yoghurt 250ml,11,700,7700,Plain,250ml
2024-04-13,Pineapple Yoghurt 250ml,1,800,800,Pineapple,250ml
2024-04-13,Coconut Yoghurt 250ml,5,800,4000,Coconut,250ml
2024-04-13,Strawberry Yoghurt 250ml,9,800,7200,Strawberry,250ml
2024-04-13,Plain Yoghurt 500ml,8,1500,12000,Plain,500ml
2024-04-13,Strawberry Yoghurt 250ml,2,800,1600,Strawberry,250ml
2024-04-13,Banana Yoghurt 500ml,5,1600,8000,Banana,500ml
2024-04-13,Strawberry Yoghurt 250ml,5,800,4000,Strawberry,250ml
2024-04-13,Banana Yoghurt 500ml,3,1600,4800,Banana,500ml
2024-04-13,Plain Yoghurt 250ml,1,700,700,Plain,250ml
2024-04-13,Plain Yoghurt 500ml,4,1500,6000,Plain,500ml
2024-04-13,Coconut Yoghurt 500ml,4,1600,6400,Coconut,500ml
2024-04-13,Banana Yoghurt 250ml,7,800,5600,Banana,250ml
2024-04-13,Strawberry Yoghurt 250ml,4,800,3200,Strawberry,250ml
2024-04-13,Plain Yoghurt 250ml,5,700,3500,Plain,250ml
2024-04-13,Banana Yoghurt 250ml,1,800,800,Banana,250ml
2024-04-13,Strawberry Yoghurt 500ml,4,1600,6400,Strawberry,500ml
2024-04-13,Banana Yoghurt 250ml,4,800,3200,Banana,250ml
2024-04-13,Strawberry Yoghurt 500ml,5,1600,8000,Strawberry,500ml
2024-04-13,Coconut Yoghurt 250ml,3,800,2400,Coconut,250ml
2024-04-13,Plain Yoghurt 250ml,6,700,4200,Plain,250ml
2024-04-13,Coconut Yoghurt 250ml,1,800,800,Coconut,250ml
2024-04-13,Banana Yoghurt 500ml,1,1600,1600,Banana,500ml
2024-04-15,Banana Yoghurt 500ml,1,1600,1600,Banana,500ml
2024-04-15,Plain Yoghurt 500ml,4,1500,6000,Plain,500ml
2024-04-15,Coconut Yoghurt 500ml,1,1600,1600,Coconut,500ml
2024-04-15,Coconut Yoghurt 250ml,4,800,3200,Coconut,250ml
2024-04-15,Strawberry Yoghurt 250ml,3,800,2400,Strawberry,250ml
2024-04-15,Plain Yoghurt 250ml,4,700,2800,Plain,250ml
2024-04-15,Coconut Yoghurt 250ml,1,800,800,Coconut,250ml
2024-04-15,Strawberry Yoghurt 250ml,6,800,4800,Strawberry,250ml
2024-04-15,Pineapple Yoghurt 250ml,1,800,800,Pineapple,250ml
2024-04-15,Banana Yoghurt 500ml,1,1600,1600,Banana,500ml
2024-04-15,Plain Yoghurt 500ml,1,1500,1500,Plain,500ml
2024-04-15,Pineapple Yoghurt 250ml,1,800,800,Pineapple,250ml
2024-04-15,Pineapple Yoghurt 500ml,1,1600,1600,Pineapple,500ml
2024-04-15,Banana Yoghurt 250ml,3,800,2400,Banana,250ml
2024-04-15,Strawberry Yoghurt 250ml,1,800,800,Strawberry,250ml
2024-04-15,Coconut Yoghurt 250ml,2,800,1600,Coconut,250ml
2024-04-15,Plain Yoghurt 250ml,1,700,700,Plain,250ml
2024-04-15,Strawberry Yoghurt 500ml,3,1600,4800,Strawberry,500ml
2024-04-15,Banana Yoghurt 250ml,5,800,4000,Banana,250ml
2024-04-15,Plain Yoghurt 250ml,7,700,4900,Plain,250ml
2024-04-15,Pineapple Yoghurt 500ml,3,1600,4800,Pineapple,500ml
2024-04-15,Strawberry Yoghurt 500ml,3,1600,4800,Strawberry,500ml
2024-04-15,Plain Yoghurt 500ml,2,1500,3000,Plain,500ml
2024-04-15,Strawberry Yoghurt 500ml,1,1600,1600,Strawberry,500ml
2024-04-15,Plain Yoghurt 250ml,4,700,2800,Plain,250ml
2024-04-15,Pineapple Yoghurt 250ml,1,800,800,Pineapple,250ml
2024-04-15,Coconut Yoghurt 500ml,4,1600,6400,Coconut,500ml
2024-04-15,Banana Yoghurt 250ml,1,800,800,Banana,250ml
2024-04-16,Coconut Yoghurt 250ml,3,800,2400,Coconut,250ml
2024-04-16,Banana Yoghurt 250ml,3,800,2400,Banana,250ml
2024-04-16,Plain Yoghurt 500ml,1,1500,1500,Plain,500ml
2024-04-16,Banana Yoghurt 500ml,2,1600,3200,Banana,500ml
2024-04-16,Strawberry Yoghurt 250ml,1,800,800,Strawberry,250ml
2024-04-16,Pineapple Yoghurt 250ml,1,800,800,Pineapple,250ml
2024-04-16,Strawberry Yoghurt 500ml,3,1600,4800,Strawberry,500ml
2024-04-16,Plain Yoghurt 250ml,5,700,3500,Plain,250ml
2024-04-16,Strawberry Yoghurt 500ml,1,1600,1600,Strawberry,500ml
2024-04-16,Banana Yoghurt 250ml,4,800,3200,Banana,250ml
2024-04-16,Strawberry Yoghurt 250ml,5,800,4000,Strawberry,250ml
2024-04-16,Pineapple Yoghurt 500ml,1,1600,1600,Pineapple,500ml
2024-04-16,Plain Yoghurt 250ml,2,700,1400,Plain,250ml
2024-04-16,Banana Yoghurt 500ml,2,1600,3200,Banana,500ml
2024-04-16,Strawberry Yoghurt 250ml,2,800,1600,Strawberry,250ml
2024-04-16,Coconut Yoghurt 500ml,1,1600,1600,Coconut,500ml
2024-04-16,Banana Yoghurt 250ml,1,800,800,Banana,250ml
2024-04-16,Plain Yoghurt 500ml,5,1500,7500,Plain,500ml
2024-04-16,Coconut Yoghurt 250ml,1,800,800,Coconut,250ml
2024-04-16,Pineapple Yoghurt 500ml,1,1600,1600,Pineapple,500ml
2024-04-16,Coconut Yoghurt 500ml,2,1600,3200,Coconut,500ml
2024-04-16,Strawberry Yoghurt 500ml,2,1600,3200,Strawberry,500ml
2024-04-16,Plain Yoghurt 500ml,2,1500,3000,Plain,500ml
2024-04-16,Plain Yoghurt 250ml,1,700,700,Plain,250ml
2024-04-16,Coconut Yoghurt 250ml,1,800,800,Coconut,250ml
2024-04-16,Pineapple Yoghurt 250ml,1,800,800,Pineapple,250ml
2024-04-17,Pineapple Yoghurt 500ml,1,1600,1600,Pineapple,500ml
2024-04-17,Plain Yoghurt 500ml,3,1500,4500,Plain,500ml
2024-04-17,Coconut Yoghurt 500ml,2,1600,3200,Coconut,500ml
2024-04-17,Strawberry Yoghurt 500ml,3,1600,4800,Strawberry,500ml
2024-04-17,Strawberry Yoghurt 500ml,2,1600,3200,Strawberry,500ml
2024-04-17,Plain Yoghurt 500ml,1,1500,1500,Plain,500ml
2024-04-17,Strawberry Yoghurt 500ml,3,1600,4800,Strawberry,500ml
2024-04-17,Coconut Yoghurt 250ml,3,800,2400,Coconut,250ml
2024-04-17,Banana Yoghurt 250ml,3,800,2400,Banana,250ml
2024-04-17,Strawberry Yoghurt 250ml,3,800,2400,Strawberry,250ml
2024-04-17,Plain Yoghurt 250ml,7,700,4900,Plain,250ml
2024-04-17,Plain Yoghurt 250ml,1,700,700,Plain,250ml
2024-04-17,Pineapple Yoghurt 250ml,1,800,800,Pineapple,250ml
2024-04-17,Banana Yoghurt 500ml,2,1600,3200,Banana,500ml
2024-04-17,Coconut Yoghurt 250ml,2,800,1600,Coconut,250ml
2024-04-17,Plain Yoghurt 500ml,3,1500,4500,Plain,500ml
2024-04-17,Banana Yoghurt 500ml,2,1600,3200,Banana,500ml
2024-04-17,Banana Yoghurt 250ml,4,800,3200,Banana,250ml
2024-04-17,Pineapple Yoghurt 500ml,3,1600,4800,Pineapple,500ml
2024-04-17,Plain Yoghurt 250ml,4,700,2800,Plain,250ml
2024-04-17,Coconut Yoghurt 500ml,1,1600,1600,Coconut,500ml
2024-04-17,Strawberry Yoghurt 250ml,5,800,4000,Strawberry,250ml
2024-04-17,Pineapple Yoghurt 250ml,1,800,800,Pineapple,250ml
2024-04-17,Banana Yoghurt 250ml,1,800,800,Banana,250ml
2024-04-17,Strawberry Yoghurt 250ml,1,800,800,Strawberry,250ml
2024-04-17,Coconut Yoghurt 250ml,1,800,800,Coconut,250ml
2024-04-18,Strawberry Yoghurt 500ml,3,1600,4800,Strawberry,500ml
2024-04-18,Coconut Yoghurt 250ml,6,800,4800,Coconut,250ml
2024-04-18,Plain Yoghurt 250ml,1,700,700,Plain,250ml
2024-04-18,Pineapple Yoghurt 500ml,1,1600,1600,Pineapple,500ml
2024-04-18,Strawberry Yoghurt 500ml,4,1600,6400,Strawberry,500ml
2024-04-18,Pineapple Yoghurt 250ml,1,800,800,Pineapple,250ml
2024-04-18,Plain Yoghurt 500ml,1,1500,1500,Plain,500ml
2024-04-18,Strawberry Yoghurt 250ml,1,800,800,Strawberry,250ml
2024-04-18,Coconut Yoghurt 250ml,5,800,4000,Coconut,250ml
2024-04-18,Banana Yoghurt 250ml,1,800,800,Banana,250ml
2024-04-18,Banana Yoghurt 250ml,4,800,3200,Banana,250ml
2024-04-18,Pineapple Yoghurt 500ml,2,1600,3200,Pineapple,500ml
2024-04-18,Strawberry Yoghurt 250ml,4,800,3200,Strawberry,250ml
2024-04-18,Banana Yoghurt 500ml,3,1600,4800,Banana,500ml
2024-04-18,Banana Yoghurt 500ml,1,1600,1600,Banana,500ml
2024-04-18,Plain Yoghurt 500ml,3,1500,4500,Plain,500ml
2024-04-18,Banana Yoghurt 250ml,5,800,4000,Banana,250ml
2024-04-18,Coconut Yoghurt 500ml,2,1600,3200,Coconut,500ml
2024-04-18,Coconut Yoghurt 250ml,1,800,800,Coconut,250ml
2024-04-18,Plain Yoghurt 250ml,4,700,2800,Plain,250ml
2024-04-18,Plain Yoghurt 500ml,1,1500,1500,Plain,500ml
2024-04-18,Plain Yoghurt 250ml,4,700,2800,Plain,250ml
2024-04-18,Strawberry Yoghurt 500ml,1,1600,1600,Strawberry,500ml
2024-04-18,Strawberry Yoghurt 250ml,6,800,4800,Strawberry,250ml
2024-04-18,Pineapple Yoghurt 250ml,2,800,1600,Pineapple,250ml
2024-04-18,Plain Yoghurt 250ml,7,700,4900,Plain,250ml
2024-04-18,Coconut Yoghurt 500ml,1,1600,1600,Coconut,500ml
2024-04-19,Strawberry Yoghurt 500ml,4,1600,6400,Strawberry,500ml
2024-04-19,Strawberry Yoghurt 250ml,3,800,2400,Strawberry,250ml
2024-04-19,Banana Yoghurt 500ml,4,1600,6400,Banana,500ml
2024-04-19,Strawberry Yoghurt 500ml,5,1600,8000,Strawberry,500ml
2024-04-19,Plain Yoghurt 250ml,5,700,3500,Plain,250ml
2024-04-19,Pineapple Yoghurt 250ml,1,800,800,Pineapple,250ml
2024-04-19,Banana Yoghurt 500ml,1,1600,1600,Banana,500ml
2024-04-19,Plain Yoghurt 500ml,4,1500,6000,Plain,500ml
2024-04-19,Coconut Yoghurt 250ml,1,800,800,Coconut,250ml
2024-04-19,Strawberry Yoghurt 250ml,1,800,800,Strawberry,250ml
2024-04-19,Strawberry Yoghurt 250ml,4,800,3200,Strawberry,250ml
2024-04-19,Plain Yoghurt 500ml,1,1500,1500,Plain,500ml
2024-04-19,Pineapple Yoghurt 250ml,1,800,800,Pineapple,250ml
2024-04-19,Banana Yoghurt 250ml,6,800,4800,Banana,250ml
2024-04-19,Banana Yoghurt 250ml,1,800,800,Banana,250ml
2024-04-19,Plain Yoghurt 250ml,9,700,6300,Plain,250ml
2024-04-19,Pineapple Yoghurt 500ml,1,1600,1600,Pineapple,500ml
2024-04-19,Coconut Yoghurt 500ml,5,1600,8000,Coconut,500ml
2024-04-19,Pineapple Yoghurt 500ml,1,1600,1600,Pineapple,500ml
2024-04-19,Plain Yoghurt 500ml,3,1500,4500,Plain,500ml
2024-04-19,Banana Yoghurt 500ml,2,1600,3200,Banana,500ml
2024-04-19,Strawberry Yoghurt 250ml,7,800,5600,Strawberry,250ml
2024-04-19,Banana Yoghurt 250ml,4,800,3200,Banana,250ml
2024-04-19,Coconut Yoghurt 250ml,4,800,3200,Coconut,250ml
2024-04-19,Pineapple Yoghurt 250ml,1,800,800,Pineapple,250ml
2024-04-19,Plain Yoghurt 250ml,1,700,700,Plain,250ml
2024-04-19,Plain Yoghurt 250ml,4,700,2800,Plain,250ml
2024-04-19,Plain Yoghurt 500ml,6,1500,9000,Plain,500ml
2024-04-19,Coconut Yoghurt 500ml,2,1600,3200,Coconut,500ml
2024-04-19,Coconut Yoghurt 250ml,3,800,2400,Coconut,250ml
2024-04-19,Strawberry Yoghurt 500ml,1,1600,1600,Strawberry,500ml
2024-04-22,Coconut Yoghurt 500ml,1,1600,1600,Coconut,500ml
2024-04-22,Plain Yoghurt 500ml,3,1500,4500,Plain,500ml
2024-04-22,Strawberry Yoghurt 500ml,1,1600,1600,Strawberry,500ml
2024-04-22,Banana Yoghurt 500ml,1,1600,1600,Banana,500ml
2024-04-22,Coconut Yoghurt 250ml,4,800,3200,Coconut,250ml
2024-04-22,Plain Yoghurt 250ml,4,700,2800,Plain,250ml
2024-04-22,Coconut Yoghurt 250ml,1,800,800,Coconut,250ml
2024-04-22,Plain Yoghurt 250ml,7,700,4900,Plain,250ml
2024-04-22,Coconut Yoghurt 500ml,2,1600,3200,Coconut,500ml
2024-04-22,Pineapple Yoghurt 500ml,1,1600,1600,Pineapple,500ml
2024-04-22,Banana Yoghurt 250ml,3,800,2400,Banana,250ml
2024-04-22,Plain Yoghurt 500ml,1,1500,1500,Plain,500ml
2024-04-22,Strawberry Yoghurt 250ml,3,800,2400,Strawberry,250ml
2024-04-22,Pineapple Yoghurt 250ml,1,800,800,Pineapple,250ml
2024-04-22,Strawberry Yoghurt 500ml,3,1600,4800,Strawberry,500ml
2024-04-22,Plain Yoghurt 250ml,1,700,700,Plain,250ml
2024-04-22,Plain Yoghurt 250ml,2,700,1400,Plain,250ml
2024-04-22,Strawberry Yoghurt 500ml,3,1600,4800,Strawberry,500ml
2024-04-22,Banana Yoghurt 250ml,5,800,4000,Banana,250ml
2024-04-22,Plain Yoghurt 500ml,2,1500,3000,Plain,500ml
2024-04-22,Strawberry Yoghurt 250ml,2,800,1600,Strawberry,250ml
2024-04-22,Banana Yoghurt 250ml,1,800,800,Banana,250ml
2024-04-22,Banana Yoghurt 500ml,3,1600,4800,Banana,500ml
2024-04-22,Strawberry Yoghurt 250ml,6,800,4800,Strawberry,250ml
2024-04-22,Pineapple Yoghurt 500ml,1,1600,1600,Pineapple,500ml
2024-04-22,Coconut Yoghurt 250ml,6,800,4800,Coconut,250ml
2024-04-22,Pineapple Yoghurt 250ml,1,800,800,Pineapple,250ml
2024-04-23,Coconut Yoghurt 250ml,1,800,800,Coconut,250ml
2024-04-23,Strawberry Yoghurt 500ml,3,1600,4800,Strawberry,500ml
2024-04-23,Plain Yoghurt 500ml,2,1500,3000,Plain,500ml
2024-04-23,Banana Yoghurt 500ml,2,1600,3200,Banana,500ml
2024-04-23,Strawberry Yoghurt 500ml,3,1600,4800,Strawberry,500ml
2024-04-23,Pineapple Yoghurt 250ml,1,800,800,Pineapple,250ml
2024-04-23,Banana Yoghurt 500ml,1,1600,1600,Banana,500ml
2024-04-23,Plain Yoghurt 250ml,1,700,700,Plain,250ml
2024-04-23,Strawberry Yoghurt 500ml,1,1600,1600,Strawberry,500ml
2024-04-23,Banana Yoghurt 250ml,4,800,3200,Banana,250ml
2024-04-23,Coconut Yoghurt 500ml,2,1600,3200,Coconut,500ml
2024-04-23,Strawberry Yoghurt 250ml,5,800,4000,Strawberry,250ml
2024-04-23,Pineapple Yoghurt 500ml,1,1600,1600,Pineapple,500ml
2024-04-23,Plain Yoghurt 500ml,3,1500,4500,Plain,500ml
2024-04-23,Plain Yoghurt 250ml,3,700,2100,Plain,250ml
2024-04-23,Plain Yoghurt 500ml,1,1500,1500,Plain,500ml
2024-04-23,Pineapple Yoghurt 250ml,2,800,1600,Pineapple,250ml
2024-04-23,Plain Yoghurt 250ml,6,700,4200,Plain,250ml
2024-04-23,Pineapple Yoghurt 500ml,1,1600,1600,Pineapple,500ml
2024-04-23,Strawberry Yoghurt 250ml,2,800,1600,Strawberry,250ml
2024-04-23,Coconut Yoghurt 250ml,2,800,1600,Coconut,250ml
2024-04-23,Coconut Yoghurt 500ml,1,1600,1600,Coconut,500ml
2024-04-23,Banana Yoghurt 250ml,1,800,800,Banana,250ml
2024-04-23,Coconut Yoghurt 250ml,1,800,800,Coconut,250ml
2024-04-23,Strawberry Yoghurt 250ml,1,800,800,Strawberry,250ml
2024-04-23,Pineapple Yoghurt 250ml,1,800,800,Pineapple,250ml
2024-04-23,Banana Yoghurt 250ml,3,800,2400,Banana,250ml
2024-04-24,Banana Yoghurt 250ml,3,800,2400,Banana,250ml
2024-04-24,Plain Yoghurt 500ml,4,1500,6000,Plain,500ml
2024-04-24,Strawberry Yoghurt 250ml,3,800,2400,Strawberry,250ml
2024-04-24,Strawberry Yoghurt 250ml,6,800,4800,Strawberry,250ml
2024-04-24,Coconut Yoghurt 250ml,2,800,1600,Coconut,250ml
2024-04-24,Plain Yoghurt 500ml,1,1500,1500,Plain,500ml
2024-04-24,Pineapple Yoghurt 500ml,1,1600,1600,Pineapple,500ml
2024-04-24,Pineapple Yoghurt 250ml,1,800,800,Pineapple,250ml
2024-04-24,Plain Yoghurt 500ml,4,1500,6000,Plain,500ml
2024-04-24,Plain Yoghurt 250ml,6,700,4200,Plain,250ml
2024-04-24,Strawberry Yoghurt 500ml,1,1600,1600,Strawberry,500ml
2024-04-24,Banana Yoghurt 500ml,2,1600,3200,Banana,500ml
2024-04-24,Strawberry Yoghurt 250ml,1,800,800,Strawberry,250ml
2024-04-24,Coconut Yoghurt 500ml,2,1600,3200,Coconut,500ml
2024-04-24,Plain Yoghurt 250ml,1,700,700,Plain,250ml
2024-04-24,Banana Yoghurt 250ml,1,800,800,Banana,250ml
2024-04-24,Plain Yoghurt 250ml,4,700,2800,Plain,250ml
2024-04-24,Pineapple Yoghurt 250ml,2,800,1600,Pineapple,250ml
2024-04-24,Coconut Yoghurt 500ml,1,1600,1600,Coconut,500ml
2024-04-24,Banana Yoghurt 250ml,4,800,3200,Banana,250ml
2024-04-24,Pineapple Yoghurt 500ml,1,1600,1600,Pineapple,500ml
2024-04-24,Coconut Yoghurt 250ml,1,800,800,Coconut,250ml
2024-04-24,Strawberry Yoghurt 500ml,2,1600,3200,Strawberry,500ml
2024-04-24,Banana Yoghurt 500ml,1,1600,1600,Banana,500ml
2024-04-24,Strawberry Yoghurt 500ml,3,1600,4800,Strawberry,500ml
2024-04-24,Coconut Yoghurt 250ml,1,800,800,Coconut,250ml
2024-04-26,Banana Yoghurt 500ml,1,1600,1600,Banana,500ml
2024-04-26,Banana Yoghurt 250ml,1,800,800,Banana,250ml
2024-04-26,Strawberry Yoghurt 250ml,1,800,800,Strawberry,250ml
2024-04-26,Plain Yoghurt 500ml,1,1500,1500,Plain,500ml
2024-04-26,Plain Yoghurt 500ml,5,1500,7500,Plain,500ml
2024-04-26,Coconut Yoghurt 250ml,1,800,800,Coconut,250ml
2024-04-26,Strawberry Yoghurt 500ml,1,1600,1600,Strawberry,500ml
2024-04-26,Plain Yoghurt 250ml,9,700,6300,Plain,250ml
2024-04-26,Coconut Yoghurt 250ml,5,800,4000,Coconut,250ml
2024-04-26,Coconut Yoghurt 500ml,3,1600,4800,Coconut,500ml
2024-04-26,Plain Yoghurt 250ml,3,700,2100,Plain,250ml
2024-04-26,Coconut Yoghurt 500ml,1,1600,1600,Coconut,500ml
2024-04-26,Pineapple Yoghurt 250ml,1,800,800,Pineapple,250ml
2024-04-26,Plain Yoghurt 500ml,6,1500,9000,Plain,500ml
2024-04-26,Pineapple Yoghurt 500ml,1,1600,1600,Pineapple,500ml
2024-04-26,Plain Yoghurt 250ml,5,700,3500,Plain,250ml
2024-04-26,Banana Yoghurt 250ml,4,800,3200,Banana,250ml
2024-04-26,Strawberry Yoghurt 250ml,7,800,5600,Strawberry,250ml
2024-04-26,Pineapple Yoghurt 250ml,1,800,800,Pineapple,250ml
2024-04-26,Banana Yoghurt 250ml,1,800,800,Banana,250ml
2024-04-26,Banana Yoghurt 500ml,2,1600,3200,Banana,500ml
2024-04-26,Banana Yoghurt 500ml,2,1600,3200,Banana,500ml
2024-04-26,Plain Yoghurt 500ml,4,1500,6000,Plain,500ml
2024-04-26,Strawberry Yoghurt 250ml,2,800,1600,Strawberry,250ml
2024-04-26,Strawberry Yoghurt 250ml,4,800,3200,Strawberry,250ml
2024-04-26,Strawberry Yoghurt 500ml,4,1600,6400,Strawberry,500ml
2024-04-26,Plain Yoghurt 250ml,4,700,2800,Plain,250ml
2024-04-26,Coconut Yoghurt 250ml,3,800,2400,Coconut,250ml
2024-04-26,Pineapple Yoghurt 250ml,1,800,800,Pineapple,250ml
2024-04-26,Strawberry Yoghurt 500ml,5,1600,8000,Strawberry,500ml
2024-04-26,Pineapple Yoghurt 500ml,1,1600,1600,Pineapple,500ml
2024-04-26,Banana Yoghurt 500ml,2,1600,3200,Banana,500ml
2024-04-27,Coconut Yoghurt 500ml,2,1600,3200,Coconut,500ml
2024-04-27,Banana Yoghurt 500ml,5,1600,8000,Banana,500ml
2024-04-27,Coconut Yoghurt 500ml,1,1600,1600,Coconut,500ml
2024-04-27,Strawberry Yoghurt 500ml,3,1600,4800,Strawberry,500ml
2024-04-27,Pineapple Yoghurt 500ml,2,1600,3200,Pineapple,500ml
2024-04-27,Banana Yoghurt 250ml,1,800,800,Banana,250ml
2024-04-27,Pineapple Yoghurt 500ml,3,1600,4800,Pineapple,500ml
2024-04-27,Coconut Yoghurt 250ml,1,800,800,Coconut,250ml
2024-04-27,Plain Yoghurt 500ml,8,1500,12000,Plain,500ml
2024-04-27,Plain Yoghurt 250ml,11,700,7700,Plain,250ml
2024-04-27,Banana Yoghurt 500ml,1,1600,1600,Banana,500ml
2024-04-27,Coconut Yoghurt 250ml,4,800,3200,Coconut,250ml
2024-04-27,Coconut Yoghurt 250ml,6,800,4800,Coconut,250ml
2024-04-27,Strawberry Yoghurt 250ml,5,800,4000,Strawberry,250ml
2024-04-27,Strawberry Yoghurt 250ml,7,800,5600,Strawberry,250ml
2024-04-27,Banana Yoghurt 500ml,1,1600,1600,Banana,500ml
2024-04-27,Strawberry Yoghurt 500ml,6,1600,9600,Strawberry,500ml
2024-04-27,Strawberry Yoghurt 250ml,4,800,3200,Strawberry,250ml
2024-04-27,Banana Yoghurt 250ml,4,800,3200,Banana,250ml
2024-04-27,Plain Yoghurt 250ml,1,700,700,Plain,250ml
2024-04-27,Plain Yoghurt 500ml,1,1500,1500,Plain,500ml
2024-04-27,Strawberry Yoghurt 500ml,1,1600,1600,Strawberry,500ml
2024-04-27,Plain Yoghurt 250ml,7,700,4900,Plain,250ml
2024-04-27,Plain Yoghurt 500ml,5,1500,7500,Plain,500ml
2024-04-27,Pineapple Yoghurt 500ml,1,1600,1600,Pineapple,500ml
2024-04-27,Banana Yoghurt 250ml,7,800,5600,Banana,250ml
2024-04-27,Plain Yoghurt 250ml,6,700,4200,Plain,250ml
2024-04-27,Plain Yoghurt 500ml,4,1500,6000,Plain,500ml
2024-04-27,Pineapple Yoghurt 250ml,1,800,800,Pineapple,250ml
2024-04-27,Pineapple Yoghurt 250ml,2,800,1600,Pineapple,250ml
2024-04-27,Strawberry Yoghurt 250ml,1,800,800,Strawberry,250ml
2024-04-29,Pineapple Yoghurt 250ml,1,800,800,Pineapple,250ml
2024-04-29,Strawberry Yoghurt 250ml,1,800,800,Strawberry,250ml
2024-04-29,Pineapple Yoghurt 500ml,1,1600,1600,Pineapple,500ml
2024-04-29,Plain Yoghurt 250ml,7,700,4900,Plain,250ml
2024-04-29,Pineapple Yoghurt 500ml,3,1600,4800,Pineapple,500ml
2024-04-29,Pineapple Yoghurt 250ml,1,800,800,Pineapple,250ml
2024-04-29,Banana Yoghurt 500ml,3,1600,4800,Banana,500ml
2024-04-29,Coconut Yoghurt 250ml,2,800,1600,Coconut,250ml
2024-04-29,Coconut Yoghurt 500ml,1,1600,1600,Coconut,500ml
2024-04-29,Banana Yoghurt 250ml,5,800,4000,Banana,250ml
2024-04-29,Plain Yoghurt 250ml,2,700,1400,Plain,250ml
2024-04-29,Plain Yoghurt 250ml,3,700,2100,Plain,250ml
2024-04-29,Coconut Yoghurt 250ml,1,800,800,Coconut,250ml
2024-04-29,Coconut Yoghurt 500ml,1,1600,1600,Coconut,500ml
2024-04-29,Plain Yoghurt 250ml,1,700,700,Plain,250ml
2024-04-29,Plain Yoghurt 500ml,1,1500,1500,Plain,500ml
2024-04-29,Strawberry Yoghurt 500ml,1,1600,1600,Strawberry,500ml
2024-04-29,Plain Yoghurt 500ml,2,1500,3000,Plain,500ml
2024-04-29,Strawberry Yoghurt 500ml,3,1600,4800,Strawberry,500ml
2024-04-29,Strawberry Yoghurt 500ml,4,1600,6400,Strawberry,500ml
2024-04-29,Strawberry Yoghurt 250ml,3,800,2400,Strawberry,250ml
2024-04-29,Coconut Yoghurt 250ml,4,800,3200,Coconut,250ml
2024-04-29,Strawberry Yoghurt 250ml,4,800,3200,Strawberry,250ml
2024-04-29,Plain Yoghurt 500ml,4,1500,6000,Plain,500ml
2024-04-29,Pineapple Yoghurt 250ml,3,800,2400,Pineapple,250ml
2024-04-29,Banana Yoghurt 500ml,1,1600,1600,Banana,500ml
2024-04-29,Banana Yoghurt 250ml,1,800,800,Banana,250ml
2024-04-29,Banana Yoghurt 250ml,3,800,2400,Banana,250ml
2024-04-30,Banana Yoghurt 250ml,4,800,3200,Banana,250ml
2024-04-30,Strawberry Yoghurt 250ml,1,800,800,Strawberry,250ml
2024-04-30,Banana Yoghurt 500ml,4,1600,6400,Banana,500ml
2024-04-30,Pineapple Yoghurt 250ml,1,800,800,Pineapple,250ml
2024-04-30,Coconut Yoghurt 500ml,1,1600,1600,Coconut,500ml
2024-04-30,Strawberry Yoghurt 250ml,2,800,1600,Strawberry,250ml
2024-04-30,Strawberry Yoghurt 250ml,5,800,4000,Strawberry,250ml
2024-04-30,Coconut Yoghurt 500ml,4,1600,6400,Coconut,500ml
2024-04-30,Strawberry Yoghurt 500ml,1,1600,1600,Strawberry,500ml
2024-04-30,Plain Yoghurt 500ml,4,1500,6000,Plain,500ml
2024-04-30,Coconut Yoghurt 250ml,2,800,1600,Coconut,250ml
